Date,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,GmSc_team,+/-_team,2PA_team,2P_team,2P%_team,CO_EFF_team,EFF_team,avg_EFF_team,CO_HGS_team,HGS_team,avg_HGS_team,PER_team,WS_team,BPM_team,OBPM_team,DBPM_team,TS%_team,3PAr_team,FTr_team,VORP_team,OWS_team,Player_Played_team,avg_MP_team,avg_FG_team,avg_FGA_team,avg_FG%_team,avg_3P_team,avg_3PA_team,avg_3P%_team,avg_FT_team,avg_FTA_team,avg_FT%_team,avg_ORB_team,avg_DRB_team,avg_TRB_team,avg_AST_team,avg_STL_team,avg_BLK_team,avg_TOV_team,avg_PF_team,avg_PTS_team,avg_GmSc_team,avg_+/-_team,avg_2PA_team,avg_2P_team,avg_2P%_team,avg_CO_EFF_team,avg_avg_EFF_team,avg_CO_HGS_team,avg_avg_HGS_team,avg_PER_team,avg_WS_team,avg_BPM_team,avg_OBPM_team,avg_DBPM_team,avg_TS%_team,avg_3PAr_team,avg_FTr_team,avg_VORP_team,avg_OWS_team,WIN_team,home_team,team_opp_team,Team,MP_opp,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,GmSc_opp,+/-_opp,2PA_opp,2P_opp,2P%_opp,CO_EFF_opp,EFF_opp,avg_EFF_opp,CO_HGS_opp,HGS_opp,avg_HGS_opp,PER_opp,WS_opp,BPM_opp,OBPM_opp,DBPM_opp,TS%_opp,3PAr_opp,FTr_opp,VORP_opp,OWS_opp,Player_Played_opp,avg_MP_opp,avg_FG_opp,avg_FGA_opp,avg_FG%_opp,avg_3P_opp,avg_3PA_opp,avg_3P%_opp,avg_FT_opp,avg_FTA_opp,avg_FT%_opp,avg_ORB_opp,avg_DRB_opp,avg_TRB_opp,avg_AST_opp,avg_STL_opp,avg_BLK_opp,avg_TOV_opp,avg_PF_opp,avg_PTS_opp,avg_GmSc_opp,avg_+/-_opp,avg_2PA_opp,avg_2P_opp,avg_2P%_opp,avg_CO_EFF_opp,avg_avg_EFF_opp,avg_CO_HGS_opp,avg_avg_HGS_opp,avg_PER_opp,avg_WS_opp,avg_BPM_opp,avg_OBPM_opp,avg_DBPM_opp,avg_TS%_opp,avg_3PAr_opp,avg_FTr_opp,avg_VORP_opp,avg_OWS_opp,WIN_opp,home_opp,team_opp_opp,WON,target,WON_results,scoring_margin_WON,target_results,scoring_margin_target
2022/11/26,240,42,92,5.15,6,22,1.977,23,30,4.187,18,30,48,23,8,6,6,20,113,98.5,5,70,36,4.801963242,62,1137,103.3636364,77.2,1175.7,106.8818182,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,3.818181818,8.363636364,0.468181818,0.545454545,2,0.179727273,2.090909091,2.727272727,0.380636364,1.636363636,2.727272727,4.363636364,2.090909091,0.727272727,0.545454545,0.545454545,1.818181818,10.27272727,8.954545455,0.454545455,6.363636364,3.272727273,0.436542113,5.636363636,9.396694215,7.018181818,9.716528926,14.48181818,3.309090909,8.07E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+1),1,UTA,PHO,240,40,79,5.4,13,32,2.786,19,25,3.714,8,32,40,20,5,2,12,19,112,86.3,-5,47,27,5.278571429,38,898,99.77777778,53.8,904,100.4444444,165,26.8,-27.7,-17.9,-9.7,7.333,4.843,2.893,5.7,16.1,9,26.66666667,4.444444444,8.777777778,0.6,1.444444444,3.555555556,0.309555556,2.111111111,2.777777778,0.412666667,0.888888889,3.555555556,4.444444444,2.222222222,0.555555556,0.222222222,1.333333333,2.111111111,12.44444444,9.588888889,-0.555555556,5.222222222,3,0.586507937,4.222222222,11.08641975,5.977777778,11.16049383,18.33333333,2.977777778,-3.077777778,-1.988888889,-1.077777778,0.814777778,0.538111111,0.321444444,0.633333333,1.788888889,L (-1),0,PHO,W (+1),W (+5),1,1,1,5
2022/11/28,240,50,94,4.815,10,32,2.329,12,14,2.5,11,34,45,26,9,7,17,20,122,100.4,25,62,40,5.283225108,65,936,85.09090909,75.8,1066,96.90909091,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,4.545454545,8.545454545,0.437727273,0.909090909,2.909090909,0.211727273,1.090909091,1.272727273,0.227272727,1,3.090909091,4.090909091,2.363636364,0.818181818,0.636363636,1.545454545,1.818181818,11.09090909,9.127272727,2.272727273,5.636363636,3.636363636,0.480293192,5.909090909,7.73553719,6.890909091,8.809917355,14.48181818,3.309090909,4.04E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+5),0,SAC,PHO,240,46,88,4.863,9,25,3.166,16,18,5.467,8,29,37,32,9,7,15,15,117,102.6,-25,63,37,5.158333333,81,1296,129.6,96.2,1528.7,152.87,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,10,24,4.6,8.8,0.4863,0.9,2.5,0.3166,1.6,1.8,0.5467,0.8,2.9,3.7,3.2,0.9,0.7,1.5,1.5,11.7,10.26,-2.5,6.3,3.7,0.515833333,8.1,12.96,9.62,15.287,13.18,2.42,-3.62,-2.48,-1.14,0.6115,0.3834,0.3363,0.58,1.57,L (-5),1,PHO,W (+5),W (+19),1,5,1,19
2022/11/30,240,49,93,3.978,15,33,3.012,19,21,4.722,10,36,46,22,3,5,13,28,132,101.2,95,60,34,3.774801588,82,1007,83.91666667,93.2,1194.9,99.575,159.3,36.4,6.66E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,4.083333333,7.75,0.3315,1.25,2.75,0.251,1.583333333,1.75,0.3935,0.833333333,3,3.833333333,1.833333333,0.25,0.416666667,1.083333333,2.333333333,11,8.433333333,7.916666667,5,2.833333333,0.314566799,6.833333333,6.993055556,7.766666667,8.297916667,13.275,3.033333333,5.55E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+19),1,CHI,PHO,240,41,82,6.666,4,25,1,27,33,5.722,5,30,35,21,5,6,11,19,113,87.4,-95,57,37,8.568452381,58,1158,89.07692308,69.3,1144.9,88.06923077,158.8,29.9,10.3,0.4,10.1,6.61,4.119,2.862,10.9,18,13,18.46153846,3.153846154,6.307692308,0.512769231,0.307692308,1.923076923,0.076923077,2.076923077,2.538461538,0.440153846,0.384615385,2.307692308,2.692307692,1.615384615,0.384615385,0.461538462,0.846153846,1.461538462,8.692307692,6.723076923,-7.307692308,4.384615385,2.846153846,0.659111722,4.461538462,6.852071006,5.330769231,6.774556213,12.21538462,2.3,0.792307692,0.030769231,0.776923077,0.508461538,0.316846154,0.220153846,0.838461538,1.384615385,L (-19),0,PHO,W (+19),L (-2),1,19,0,-2
2022/11/4,240,36,83,4.301,14,34,4.479,20,21,7.5,13,26,39,26,8,4,17,22,106,82,-10,49,22,4.023809523,55,792,66,67,937.3,78.10833333,159.3,36.4,0,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,3,6.916666667,0.358416667,1.166666667,2.833333333,0.37325,1.666666667,1.75,0.625,1.083333333,2.166666667,3.25,2.166666667,0.666666667,0.333333333,1.416666667,1.833333333,8.833333333,6.833333333,-0.833333333,4.083333333,1.833333333,0.33531746,4.583333333,5.5,5.583333333,6.509027778,13.275,3.033333333,0,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,L (-2),1,POR,PHO,240,43,85,4.691,10,23,3.25,12,15,2.318,11,31,42,30,6,3,17,24,108,84,10,62,33,4.751948052,60,1058,117.5555556,72.8,1018.8,113.2,134.7,19.8,-30.1,-20.4,-9.6,5.864,4.207,2.945,4.2,13.3,9,26.66666667,4.777777778,9.444444444,0.521222222,1.111111111,2.555555556,0.361111111,1.333333333,1.666666667,0.257555556,1.222222222,3.444444444,4.666666667,3.333333333,0.666666667,0.333333333,1.888888889,2.666666667,12,9.333333333,1.111111111,6.888888889,3.666666667,0.527994228,6.666666667,13.0617284,8.088888889,12.57777778,14.96666667,2.2,-3.344444444,-2.266666667,-1.066666667,0.651555556,0.467444444,0.327222222,0.466666667,1.477777778,W (+2),0,PHO,L (-2),W (+20),0,-2,1,20
2022/11/5,240,35,82,4.952,11,30,3.619,21,28,5.8,11,33,44,22,7,14,14,22,102,82.8,100,52,24,5.383699633,56,1055,87.91666667,60.1,978.3,81.525,159.3,36.4,5.55E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,2.916666667,6.833333333,0.412666667,0.916666667,2.5,0.301583333,1.75,2.333333333,0.483333333,0.916666667,2.75,3.666666667,1.833333333,0.583333333,1.166666667,1.166666667,1.833333333,8.5,6.9,8.333333333,4.333333333,2,0.448641636,4.666666667,7.326388889,5.008333333,6.79375,13.275,3.033333333,4.63E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+20),1,POR,PHO,240,30,79,4.925,7,15,4.5,15,24,4.166,8,32,40,22,5,7,17,26,82,48.2,-100,64,23,5.082539683,24,544,45.33333333,34.9,517.5,43.125,134.7,19.8,-30.1,-20.4,-9.6,5.864,4.207,2.945,4.2,13.3,12,20,2.5,6.583333333,0.410416667,0.583333333,1.25,0.375,1.25,2,0.347166667,0.666666667,2.666666667,3.333333333,1.833333333,0.416666667,0.583333333,1.416666667,2.166666667,6.833333333,4.016666667,-8.333333333,5.333333333,1.916666667,0.423544974,2,3.777777778,2.908333333,3.59375,11.225,1.65,-2.508333333,-1.7,-0.8,0.488666667,0.350583333,0.245416667,0.35,1.108333333,L (-20),0,PHO,W (+20),L (-12),1,20,0,-12
2022/11/7,239.9833333,32,73,4.141,6,19,2.5,18,22,4.286,6,31,37,19,8,5,13,24,88,63.8,-60,54,26,4.012121212,40,620,51.66666667,45.6,710.1,59.175,159.3,36.4,1.67E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,19.99861111,2.666666667,6.083333333,0.345083333,0.5,1.583333333,0.208333333,1.5,1.833333333,0.357166667,0.5,2.583333333,3.083333333,1.583333333,0.666666667,0.416666667,1.083333333,2,7.333333333,5.316666667,-5,4.5,2.166666667,0.334343434,3.333333333,4.305555556,3.8,4.93125,13.275,3.033333333,1.39E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,L (-12),0,PHI,PHO,239.95,31,80,3.914,12,32,1.546,26,31,3.8,15,33,48,22,5,6,15,17,100,77.6,60,48,19,4.061115355,53,1039,115.4444444,66.2,1032.3,114.7,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,9,26.66111111,3.444444444,8.888888889,0.434888889,1.333333333,3.555555556,0.171777778,2.888888889,3.444444444,0.422222222,1.666666667,3.666666667,5.333333333,2.444444444,0.555555556,0.666666667,1.666666667,1.888888889,11.11111111,8.622222222,6.666666667,5.333333333,2.111111111,0.451235039,5.888888889,12.82716049,7.355555556,12.74444444,19.47777778,4.844444444,0.466666667,0.011111111,0.477777778,0.725777778,0.440666667,0.342222222,1.488888889,2.777777778,W (+12),1,PHO,L (-12),W (+12),0,-12,1,12
2022/11/9,240,47,97,4.007,16,35,3.075,19,20,6.5,10,26,36,31,10,3,11,21,129,108.7,60,62,31,3.718452381,54,903,82.09090909,67.8,999.2,90.83636364,159.3,36.4,0,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,4.272727273,8.818181818,0.364272727,1.454545455,3.181818182,0.279545455,1.727272727,1.818181818,0.590909091,0.909090909,2.363636364,3.272727273,2.818181818,0.909090909,0.272727273,1,1.909090909,11.72727273,9.881818182,5.454545455,5.636363636,2.818181818,0.338041126,4.909090909,7.462809917,6.163636364,8.25785124,14.48181818,3.309090909,0,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+12),0,MIN,PHO,240,41,78,4.34,9,27,1.777,26,32,5.985,8,30,38,26,4,6,19,22,117,89.6,-60,51,32,5.077272727,55,995,99.5,66.8,1164.7,116.47,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,10,24,4.1,7.8,0.434,0.9,2.7,0.1777,2.6,3.2,0.5985,0.8,3,3.8,2.6,0.4,0.6,1.9,2.2,11.7,8.96,-6,5.1,3.2,0.507727273,5.5,9.95,6.68,11.647,14.31,2.18,-0.75,-0.7,-0.02,0.5414,0.2789,0.2977,0.42,1.03,L (-12),1,PHO,W (+12),L (-5),1,12,0,-5
2022/12/11,265,49,105,4.238,13,38,2.368,13,17,5.667,19,23,42,34,7,5,14,24,124,99.4,-25,67,36,4.816666666,64,1146,114.6,73.9,1198.8,119.88,159.3,36.4,3.89E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,26.5,4.9,10.5,0.4238,1.3,3.8,0.2368,1.3,1.7,0.5667,1.9,2.3,4.2,3.4,0.7,0.5,1.4,2.4,12.4,9.94,-2.5,6.7,3.6,0.481666667,6.4,11.46,7.39,11.988,15.93,3.64,3.89E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,L (-5),0,NOP,PHO,265,50,86,4.762,8,25,2.717,21,28,5.515,7,36,43,31,10,3,15,26,129,110.1,25,61,42,5.564285714,88,1337,133.7,101.1,1460.2,146.02,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,10,26.5,5,8.6,0.4762,0.8,2.5,0.2717,2.1,2.8,0.5515,0.7,3.6,4.3,3.1,1,0.3,1.5,2.6,12.9,11.01,2.5,6.1,4.2,0.556428571,8.8,13.37,10.11,14.602,13.42,2.52,-0.5,-0.33,-0.16,0.5034,0.2792,0.2444,0.82,1.19,W (+5),1,PHO,L (-5),L (-14),0,-5,0,-14
2022/12/13,240,33,103,4.34,13,51,2.156,18,19,6.5,18,26,44,22,13,7,9,24,97,72.8,-70,52,20,4.643650794,59,832,75.63636364,62.8,853.5,77.59090909,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,3,9.363636364,0.394545455,1.181818182,4.636363636,0.196,1.636363636,1.727272727,0.590909091,1.636363636,2.363636364,4,2,1.181818182,0.636363636,0.818181818,2.181818182,8.818181818,6.618181818,-6.363636364,4.727272727,1.818181818,0.422150072,5.363636364,6.876033058,5.709090909,7.053719008,14.48181818,3.309090909,4.04E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,L (-14),0,HOU,PHO,240,34,81,4.329,12,35,3.643,31,34,7.467,17,50,67,16,6,9,22,21,111,86.7,70,46,22,4.35,60,836,76,63.1,812.4,73.85454545,114.7,11.5,-16.5,-9.5,-7.1,4.457,2.153,2.272,0.6,5.6,11,21.81818182,3.090909091,7.363636364,0.393545455,1.090909091,3.181818182,0.331181818,2.818181818,3.090909091,0.678818182,1.545454545,4.545454545,6.090909091,1.454545455,0.545454545,0.818181818,2,1.909090909,10.09090909,7.881818182,6.363636364,4.181818182,2,0.395454545,5.454545455,6.909090909,5.736363636,6.714049587,10.42727273,1.045454545,-1.5,-0.863636364,-0.645454545,0.405181818,0.195727273,0.206545455,0.054545455,0.509090909,W (+14),1,PHO,L (-14),W (+16),0,-14,1,16
2022/12/15,240,44,95,5.462,9,32,3.01,14,18,4.55,15,38,53,27,8,8,8,18,111,99.7,80,63,35,5.96978022,73,1357,135.7,73.7,1214.4,121.44,159.3,36.4,3.89E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,24,4.4,9.5,0.5462,0.9,3.2,0.301,1.4,1.8,0.455,1.5,3.8,5.3,2.7,0.8,0.8,0.8,1.8,11.1,9.97,8,6.3,3.5,0.596978022,7.3,13.57,7.37,12.144,15.93,3.64,3.89E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,W (+16),0,LAC,PHO,240,34,90,3.555,12,33,2.44,15,21,3.022,21,31,52,21,4,3,16,18,95,64.8,-80,57,22,3.282539683,36,672,67.2,46.8,799.2,79.92,130.7,25.9,0.8,-1.5,1.9,5.153,3.677,2.352,8.7,14.8,10,24,3.4,9,0.3555,1.2,3.3,0.244,1.5,2.1,0.3022,2.1,3.1,5.2,2.1,0.4,0.3,1.6,1.8,9.5,6.48,-8,5.7,2.2,0.328253968,3.6,6.72,4.68,7.992,13.07,2.59,0.08,-0.15,0.19,0.5153,0.3677,0.2352,0.87,1.48,L (-16),1,PHO,W (+16),W (+4),1,16,1,4
2022/12/17,240,39,83,3.03,15,41,2.047,25,35,5.292,10,25,35,23,6,3,8,13,118,97,20,42,24,2.485507246,51,807,80.7,74.6,1140.9,114.09,159.3,36.4,0,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,24,3.9,8.3,0.303,1.5,4.1,0.2047,2.5,3.5,0.5292,1,2.5,3.5,2.3,0.6,0.3,0.8,1.3,11.8,9.7,2,4.2,2.4,0.248550725,5.1,8.07,7.46,11.409,15.93,3.64,0,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,W (+4),1,NOP,PHO,240,45,77,5.046,14,30,3.238,10,13,3.857,4,32,36,27,2,5,16,27,114,86.9,-20,47,31,5.94047619,75,1050,105,81.2,1136.8,113.68,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,10,24,4.5,7.7,0.5046,1.4,3,0.3238,1,1.3,0.3857,0.4,3.2,3.6,2.7,0.2,0.5,1.6,2.7,11.4,8.69,-2,4.7,3.1,0.594047619,7.5,10.5,8.12,11.368,13.42,2.52,-0.5,-0.33,-0.16,0.5034,0.2792,0.2444,0.82,1.19,L (-4),0,PHO,W (+4),W (+26),1,4,1,26
2022/12/19,240,46,93,4.563,20,39,4.262,18,24,5.175,15,36,51,21,10,5,8,16,130,116,130,54,26,4.378205129,88,1177,117.7,96.2,1288.7,128.87,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,24,4.6,9.3,0.4563,2,3.9,0.4262,1.8,2.4,0.5175,1.5,3.6,5.1,2.1,1,0.5,0.8,1.6,13,11.6,13,5.4,2.6,0.437820513,8.8,11.77,9.62,12.887,15.93,3.64,8.88E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,W (+26),1,LAL,PHO,240,39,87,4.561,12,28,3.9,14,17,5.667,10,28,38,13,5,5,14,16,104,70.1,-130,59,27,3.678711485,32,1178,117.8,46.6,1086.6,108.66,64,8.3,-16.5,-13.7,-2.9,3.337,2.926,1.154,-0.8,3.1,10,24,3.9,8.7,0.4561,1.2,2.8,0.39,1.4,1.7,0.5667,1,2.8,3.8,1.3,0.5,0.5,1.4,1.6,10.4,7.01,-13,5.9,2.7,0.367871148,3.2,11.78,4.66,10.866,6.4,0.83,-1.65,-1.37,-0.29,0.3337,0.2926,0.1154,-0.08,0.31,L (-26),0,PHO,W (+26),L (-1),1,26,0,-1
2022/12/2,240,45,85,4.682,17,37,3.067,14,19,3.7,9,28,37,30,9,5,17,28,121,97.5,-5,48,28,4.005931495,65,1123,112.3,76.8,1271.8,127.18,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,24,4.5,8.5,0.4682,1.7,3.7,0.3067,1.4,1.9,0.37,0.9,2.8,3.7,3,0.9,0.5,1.7,2.8,12.1,9.75,-0.5,4.8,2.8,0.40059315,6.5,11.23,7.68,12.718,15.93,3.64,4.44E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,L (-1),1,HOU,PHO,240,40,81,5.666,8,24,2.303,34,43,6.572,13,28,41,19,12,2,16,22,122,97.1,5,57,32,5.680322129,38,648,58.90909091,62,789.3,71.75454545,114.7,11.5,-16.5,-9.5,-7.1,4.457,2.153,2.272,0.6,5.6,11,21.81818182,3.636363636,7.363636364,0.515090909,0.727272727,2.181818182,0.209363636,3.090909091,3.909090909,0.597454545,1.181818182,2.545454545,3.727272727,1.727272727,1.090909091,0.181818182,1.454545455,2,11.09090909,8.827272727,0.454545455,5.181818182,2.909090909,0.516392921,3.454545455,5.355371901,5.636363636,6.523140496,10.42727273,1.045454545,-1.5,-0.863636364,-0.645454545,0.405181818,0.195727273,0.206545455,0.054545455,0.509090909,W (+1),0,PHO,L (-1),L (-3),0,-1,0,-3
2022/12/20,240,41,89,4.092,13,32,1.646,15,19,3.714,15,29,44,26,2,1,14,23,110,79.4,-15,57,28,4.661904762,55,957,106.3333333,63.4,1132.3,125.8111111,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,9,26.66666667,4.555555556,9.888888889,0.454666667,1.444444444,3.555555556,0.182888889,1.666666667,2.111111111,0.412666667,1.666666667,3.222222222,4.888888889,2.888888889,0.222222222,0.111111111,1.555555556,2.555555556,12.22222222,8.822222222,-1.666666667,6.333333333,3.111111111,0.517989418,6.111111111,11.81481481,7.044444444,13.97901235,17.7,4.044444444,4.93E-17,-0.488888889,0.477777778,0.688666667,0.480444444,0.298333333,1.022222222,1.955555556,L (-3),1,WAS,PHO,480,76,160,9.318,22,54,4.466,52,74,8.572,18,64,82,44,18,8,18,28,226,192.6,30,106,54,9.25,126,3072,170.6666667,171.8,4096.2,227.5666667,332.8,50.6,-59.5,-53.9,-5.4,14.73,10.145,6.468,8.5,25.4,18,26.66666667,4.222222222,8.888888889,0.517666667,1.222222222,3,0.248111111,2.888888889,4.111111111,0.476222222,1,3.555555556,4.555555556,2.444444444,1,0.444444444,1,1.555555556,12.55555556,10.7,1.666666667,5.888888889,3,0.513888889,7,9.481481481,9.544444444,12.64259259,18.48888889,2.811111111,-3.305555556,-2.994444444,-0.3,0.818333333,0.563611111,0.359333333,0.472222222,1.411111111,W (+3),0,PHO,L (-3),L (-25),0,-3,0,-25
2022/12/23,240,38,87,5.088,9,35,1.866,15,26,4.167,11,24,35,23,6,5,14,26,100,66,-125,52,29,6.232467532,42,772,64.33333333,54.6,878.2,73.18333333,159.3,36.4,1.67E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,3.166666667,7.25,0.424,0.75,2.916666667,0.1555,1.25,2.166666667,0.34725,0.916666667,2,2.916666667,1.916666667,0.5,0.416666667,1.166666667,2.166666667,8.333333333,5.5,-10.41666667,4.333333333,2.416666667,0.519372294,3.5,5.361111111,4.55,6.098611111,13.275,3.033333333,1.39E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,L (-25),1,MEM,PHO,240,45,91,6.072,7,23,3,28,38,5,19,34,53,30,11,5,10,22,125,115.5,125,68,38,6.382051282,85,1515,116.5384615,104.3,1564.5,120.3461538,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,13,18.46153846,3.461538462,7,0.467076923,0.538461538,1.769230769,0.230769231,2.153846154,2.923076923,0.384615385,1.461538462,2.615384615,4.076923077,2.307692308,0.846153846,0.384615385,0.769230769,1.692307692,9.615384615,8.884615385,9.615384615,5.230769231,2.923076923,0.490927022,6.538461538,8.964497041,8.023076923,9.25739645,8.707692308,2.023076923,0.2,-0.253846154,0.453846154,0.343692308,0.245384615,0.139538462,0.676923077,0.946153846,W (+25),0,PHO,L (-25),L (-3),0,-25,0,-3
2022/12/25,265,45,94,4.42,17,35,3.362,18,26,4.583,12,34,46,32,7,9,13,30,125,103.3,-15,59,28,4.561064426,79,1241,124.1,88.4,1361.4,136.14,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,26.5,4.5,9.4,0.442,1.7,3.5,0.3362,1.8,2.6,0.4583,1.2,3.4,4.6,3.2,0.7,0.9,1.3,3,12.5,10.33,-1.5,5.9,2.8,0.456106443,7.9,12.41,8.84,13.614,15.93,3.64,4.44E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,L (-3),0,DEN,PHO,264.9166667,45,94,3.959,13,36,3.388,25,34,4.709,12,36,48,29,8,4,12,23,128,105.7,15,58,32,4.241666667,80,1300,144.4444444,98.8,1464.2,162.6888889,185.2,43.8,-9.5,-11.7,2.4,7.636,3.936,3.45,12.9,26,9,29.43518519,5,10.44444444,0.439888889,1.444444444,4,0.376444444,2.777777778,3.777777778,0.523222222,1.333333333,4,5.333333333,3.222222222,0.888888889,0.444444444,1.333333333,2.555555556,14.22222222,11.74444444,1.666666667,6.444444444,3.555555556,0.471296296,8.888888889,16.04938272,10.97777778,18.07654321,20.57777778,4.866666667,-1.055555556,-1.3,0.266666667,0.848444444,0.437333333,0.383333333,1.433333333,2.888888889,W (+3),1,PHO,L (-3),W (+17),0,-3,1,17
2022/12/27,240,43,87,6.088,17,31,4.689,22,25,6.25,15,32,47,26,7,9,19,23,125,103.5,85,56,26,4.866666668,62,1049,95.36363636,67.1,998.8,90.8,159.3,36.4,2.22E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,3.909090909,7.909090909,0.553454545,1.545454545,2.818181818,0.426272727,2,2.272727273,0.568181818,1.363636364,2.909090909,4.272727273,2.363636364,0.636363636,0.818181818,1.727272727,2.090909091,11.36363636,9.409090909,7.727272727,5.090909091,2.363636364,0.442424243,5.636363636,8.669421488,6.1,8.254545455,14.48181818,3.309090909,2.02E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+17),0,MEM,PHO,240,36,91,6.464,8,30,4.133,28,34,5.438,15,25,40,18,9,6,14,23,108,76.9,-85,61,28,6.85,42,1078,77,65.7,1129.5,80.67857143,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,14,17.14285714,2.571428571,6.5,0.461714286,0.571428571,2.142857143,0.295214286,2,2.428571429,0.388428571,1.071428571,1.785714286,2.857142857,1.285714286,0.642857143,0.428571429,1,1.642857143,7.714285714,5.492857143,-6.071428571,4.357142857,2,0.489285714,3,5.5,4.692857143,5.762755102,8.085714286,1.878571429,0.185714286,-0.235714286,0.421428571,0.319142857,0.227857143,0.129571429,0.628571429,0.878571429,L (-17),1,PHO,W (+17),L (-25),1,17,0,-25
2022/12/28,240,39,87,3.651,13,31,4.082,11,16,4.75,11,19,30,25,7,4,11,21,102,76,-125,56,26,2.549603174,42,629,57.18181818,51.4,746.1,67.82727273,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,3.545454545,7.909090909,0.331909091,1.181818182,2.818181818,0.371090909,1,1.454545455,0.431818182,1,1.727272727,2.727272727,2.272727273,0.636363636,0.363636364,1,1.909090909,9.272727273,6.909090909,-11.36363636,5.090909091,2.363636364,0.231782107,3.818181818,5.198347107,4.672727273,6.166115702,14.48181818,3.309090909,8.07E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,L (-25),0,WAS,PHO,480,94,164,11.146,16,52,4.732,50,56,16.084,24,68,92,54,14,12,24,30,254,235.8,250,112,78,16.28887779,182,4493,172.8076923,215.8,5148,198,332.8,50.6,-59.5,-53.9,-5.4,14.73,10.145,6.468,8.5,25.4,26,18.46153846,3.615384615,6.307692308,0.428692308,0.615384615,2,0.182,1.923076923,2.153846154,0.618615385,0.923076923,2.615384615,3.538461538,2.076923077,0.538461538,0.461538462,0.923076923,1.153846154,9.769230769,9.069230769,9.615384615,4.307692308,3,0.6264953,7,6.646449704,8.3,7.615384615,12.8,1.946153846,-2.288461538,-2.073076923,-0.207692308,0.566538462,0.390192308,0.248769231,0.326923077,0.976923077,W (+25),1,PHO,L (-25),L (-9),0,-25,0,-9
